61.4,Inf,61.4,1.9472e-06,61.4,6.8053e-07,61.4,4.8526e-07
61.5,Inf,61.5,2.0571e-06,61.5,6.9653e-07,61.5,4.9239e-07
61.6,Inf,61.6,2.1764e-06,61.6,7.1334e-07,61.6,4.9978e-07
61.7,Inf,61.7,2.3059e-06,61.7,7.3102e-07,61.7,5.0744e-07
61.8,Inf,61.8,2.4466e-06,61.8,7.4965e-07,61.8,5.1539e-07
61.9,Inf,61.9,2.5998e-06,61.9,7.6927e-07,61.9,5.2364e-07
62,Inf,62,2.7666e-06,62,7.8997e-07,62,5.3221e-07
62.1,Inf,62.1,2.9484e-06,62.1,8.1183e-07,62.1,5.4111e-07
62.2,Inf,62.2,Inf,62.2,8.3493e-07,62.2,5.5037e-07
62.3,Inf,62.3,Inf,62.3,8.5936e-07,62.3,5.6e-07
62.4,Inf,62.4,Inf,62.4,8.8523e-07,62.4,5.7003e-07
62.5,Inf,62.5,Inf,62.5,9.1264e-07,62.5,5.8048e-07
62.6,Inf,62.6,Inf,62.6,9.4173e-07,62.6,5.9138e-07
62.7,Inf,62.7,Inf,62.7,9.7261e-07,62.7,6.0274e-07
62.8,Inf,62.8,Inf,62.8,1.0054e-06,62.8,6.1461e-07
62.9,Inf,62.9,Inf,62.9,1.0404e-06,62.9,6.27e-07
63,Inf,63,Inf,63,1.0776e-06,63,6.3996e-07
63.1,Inf,63.1,Inf,63.1,1.1172e-06,63.1,6.5353e-07
63.2,Inf,63.2,Inf,63.2,1.1595e-06,63.2,6.6773e-07
63.3,Inf,63.3,Inf,63.3,1.2047e-06,63.3,6.8261e-07
63.4,Inf,63.4,Inf,63.4,1.253e-06,63.4,6.9822e-07
63.5,Inf,63.5,Inf,63.5,1.3047e-06,63.5,7.146e-07
63.6,Inf,63.6,Inf,63.6,1.3601e-06,63.6,7.3181e-07
63.7,Inf,63.7,Inf,63.7,1.4195e-06,63.7,7.499e-07
63.8,Inf,63.8,Inf,63.8,1.4833e-06,63.8,7.6894e-07
63.9,Inf,63.9,Inf,63.9,1.5518e-06,63.9,7.8899e-07
64,Inf,64,Inf,64,1.6255e-06,64,8.1012e-07
64.1,Inf,64.1,Inf,64.1,1.7047e-06,64.1,8.3242e-07
64.2,Inf,64.2,Inf,64.2,1.7902e-06,64.2,8.5596e-07
64.3,Inf,64.3,Inf,64.3,1.8823e-06,64.3,8.8084e-07
64.4,Inf,64.4,Inf,64.4,1.9817e-06,64.4,9.0716e-07
64.5,Inf,64.5,Inf,64.5,2.0891e-06,64.5,9.3503e-07
64.6,Inf,64.6,Inf,64.6,2.2053e-06,64.6,9.6456e-07
64.7,Inf,64.7,Inf,64.7,2.3309e-06,64.7,9.9589e-07
64.8,Inf,64.8,Inf,64.8,2.467e-06,64.8,1.0291e-06
64.9,Inf,64.9,Inf,64.9,2.6146e-06,64.9,1.0645e-06
65,Inf,65,Inf,65,2.7746e-06,65,1.1021e-06
65.1,Inf,65.1,Inf,65.1,2.9484e-06,65.1,1.1421e-06
65.2,Inf,65.2,Inf,65.2,Inf,65.2,1.1847e-06
65.3,Inf,65.3,Inf,65.3,Inf,65.3,1.2302e-06
65.4,Inf,65.4,Inf,65.4,Inf,65.4,1.2788e-06
65.5,Inf,65.5,Inf,65.5,Inf,65.5,1.3307e-06
65.6,Inf,65.6,Inf,65.6,Inf,65.6,1.3862e-06
65.7,Inf,65.7,Inf,65.7,Inf,65.7,1.4456e-06
65.8,Inf,65.8,Inf,65.8,Inf,65.8,1.5092e-06
65.9,Inf,65.9,Inf,65.9,Inf,65.9,1.5775e-06
66,Inf,66,Inf,66,Inf,66,1.6508e-06
66.1,Inf,66.1,Inf,66.1,Inf,66.1,1.7295e-06
66.2,Inf,66.2,Inf,66.2,Inf,66.2,1.8142e-06
66.3,Inf,66.3,Inf,66.3,Inf,66.3,1.9053e-06
66.4,Inf,66.4,Inf,66.4,Inf,66.4,2.0034e-06
66.5,Inf,66.5,Inf,66.5,Inf,66.5,2.1092e-06
66.6,Inf,66.6,Inf,66.6,Inf,66.6,2.2234e-06
66.7,Inf,66.7,Inf,66.7,Inf,66.7,2.3466e-06
66.8,Inf,66.8,Inf,66.8,Inf,66.8,2.4797e-06
66.9,Inf,66.9,Inf,66.9,Inf,66.9,2.6237e-06
67,Inf,67,Inf,67,Inf,67,2.7796e-06
67.1,Inf,67.1,Inf,67.1,Inf,67.1,2.9484e-06
67.2,Inf,67.2,Inf,67.2,Inf,67.2,Inf
67.3,Inf,67.3,Inf,67.3,Inf,67.3,Inf
67.4,Inf,67.4,Inf,67.4,Inf,67.4,Inf
67.5,Inf,67.5,Inf,67.5,Inf,67.5,Inf
67.6,Inf,67.6,Inf,67.6,Inf,67.6,Inf
67.7,Inf,67.7,Inf,67.7,Inf,67.7,Inf
67.8,Inf,67.8,Inf,67.8,Inf,67.8,Inf
67.9,Inf,67.9,Inf,67.9,Inf,67.9,Inf
68,Inf,68,Inf,68,Inf,68,Inf
68.1,Inf,68.1,Inf,68.1,Inf,68.1,Inf
68.2,Inf,68.2,Inf,68.2,Inf,68.2,Inf
68.3,Inf,68.3,Inf,68.3,Inf,68.3,Inf
68.4,Inf,68.4,Inf,68.4,Inf,68.4,Inf
68.5,Inf,68.5,Inf,68.5,Inf,68.5,Inf
68.6,Inf,68.6,Inf,68.6,Inf,68.6,Inf
68.7,Inf,68.7,Inf,68.7,Inf,68.7,Inf
68.8,Inf,68.8,Inf,68.8,Inf,68.8,Inf
68.9,Inf,68.9,Inf,68.9,Inf,68.9,Inf
69,Inf,69,Inf,69,Inf,69,Inf
69.1,Inf,69.1,Inf,69.1,Inf,69.1,Inf
69.2,Inf,69.2,Inf,69.2,Inf,69.2,Inf
69.3,Inf,69.3,Inf,69.3,Inf,69.3,Inf
69.4,Inf,69.4,Inf,69.4,Inf,69.4,Inf
69.5,Inf,69.5,Inf,69.5,Inf,69.5,Inf
69.6,Inf,69.6,Inf,69.6,Inf,69.6,Inf
69.7,Inf,69.7,Inf,69.7,Inf,69.7,Inf
69.8,Inf,69.8,Inf,69.8,Inf,69.8,Inf
69.9,Inf,69.9,Inf,69.9,Inf,69.9,Inf
70,Inf,70,Inf,70,Inf,70,Inf
